Restaurant,Category,Item Name,Description,Price,Dietary Tags
Honeycomb Creamery,Special Order Inquiry Form,Country,Afghanistan Åland Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Albania,,,
Honeycomb Creamery,Special Order Inquiry Form,Algeria,American Samoa,,
Honeycomb Creamery,Special Order Inquiry Form,Andorra,,,
Honeycomb Creamery,Special Order Inquiry Form,Angola,,,
Honeycomb Creamery,Special Order Inquiry Form,Anguilla,Antigua & Barbuda,,
Honeycomb Creamery,Special Order Inquiry Form,Argentina,,,
Honeycomb Creamery,Special Order Inquiry Form,Armenia,,,
Honeycomb Creamery,Special Order Inquiry Form,Aruba,Ascension Island,,
Honeycomb Creamery,Special Order Inquiry Form,Australia,,,
Honeycomb Creamery,Special Order Inquiry Form,Austria,,,
Honeycomb Creamery,Special Order Inquiry Form,Azerbaijan,,,
Honeycomb Creamery,Special Order Inquiry Form,Bahamas,,,
Honeycomb Creamery,Special Order Inquiry Form,Bahrain,,,
Honeycomb Creamery,Special Order Inquiry Form,Bangladesh,,,
Honeycomb Creamery,Special Order Inquiry Form,Barbados,,,
Honeycomb Creamery,Special Order Inquiry Form,Belarus,,,
Honeycomb Creamery,Special Order Inquiry Form,Belgium,,,
Honeycomb Creamery,Special Order Inquiry Form,Belize,,,
Honeycomb Creamery,Special Order Inquiry Form,Benin,,,
Honeycomb Creamery,Special Order Inquiry Form,Bermuda,,,
Honeycomb Creamery,Special Order Inquiry Form,Bhutan,,,
Honeycomb Creamery,Special Order Inquiry Form,Bolivia,Bosnia & Herzegovina,,
Honeycomb Creamery,Special Order Inquiry Form,Botswana,,,
Honeycomb Creamery,Special Order Inquiry Form,Brazil,British Indian Ocean Territory British Virgin Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Brunei,,,
Honeycomb Creamery,Special Order Inquiry Form,Bulgaria,Burkina Faso,,
Honeycomb Creamery,Special Order Inquiry Form,Burundi,,,
Honeycomb Creamery,Special Order Inquiry Form,Cambodia,,,
Honeycomb Creamery,Special Order Inquiry Form,Cameroon,,,
Honeycomb Creamery,Special Order Inquiry Form,Canada,,,
Honeycomb Creamery,Special Order Inquiry Form,Cape Verde,Caribbean Netherlands Cayman Islands Central African Republic,,
Honeycomb Creamery,Special Order Inquiry Form,Chad,,,
Honeycomb Creamery,Special Order Inquiry Form,Chile,,,
Honeycomb Creamery,Special Order Inquiry Form,China,Christmas Island Cocos (Keeling) Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Colombia,,,
Honeycomb Creamery,Special Order Inquiry Form,Comoros,Congo - Brazzaville Congo - Kinshasa Cook Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Costa Rica,Côte d’Ivoire,,
Honeycomb Creamery,Special Order Inquiry Form,Croatia,,,
Honeycomb Creamery,Special Order Inquiry Form,Cuba,,,
Honeycomb Creamery,Special Order Inquiry Form,Curaçao,,,
Honeycomb Creamery,Special Order Inquiry Form,Cyprus,,,
Honeycomb Creamery,Special Order Inquiry Form,Czechia,,,
Honeycomb Creamery,Special Order Inquiry Form,Denmark,,,
Honeycomb Creamery,Special Order Inquiry Form,Djibouti,,,
Honeycomb Creamery,Special Order Inquiry Form,Dominica,Dominican Republic,,
Honeycomb Creamery,Special Order Inquiry Form,Ecuador,,,
Honeycomb Creamery,Special Order Inquiry Form,Egypt,El Salvador Equatorial Guinea,,
Honeycomb Creamery,Special Order Inquiry Form,Eritrea,,,
Honeycomb Creamery,Special Order Inquiry Form,Estonia,,,
Honeycomb Creamery,Special Order Inquiry Form,Eswatini,,,
Honeycomb Creamery,Special Order Inquiry Form,Ethiopia,Falkland Islands Faroe Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Fiji,,,
Honeycomb Creamery,Special Order Inquiry Form,Finland,,,
Honeycomb Creamery,Special Order Inquiry Form,France,French Guiana French Polynesia,,
Honeycomb Creamery,Special Order Inquiry Form,Gabon,,,
Honeycomb Creamery,Special Order Inquiry Form,Gambia,,,
Honeycomb Creamery,Special Order Inquiry Form,Georgia,,,
Honeycomb Creamery,Special Order Inquiry Form,Germany,,,
Honeycomb Creamery,Special Order Inquiry Form,Ghana,,,
Honeycomb Creamery,Special Order Inquiry Form,Gibraltar,,,
Honeycomb Creamery,Special Order Inquiry Form,Greece,,,
Honeycomb Creamery,Special Order Inquiry Form,Greenland,,,
Honeycomb Creamery,Special Order Inquiry Form,Grenada,,,
Honeycomb Creamery,Special Order Inquiry Form,Guadeloupe,,,
Honeycomb Creamery,Special Order Inquiry Form,Guam,,,
Honeycomb Creamery,Special Order Inquiry Form,Guatemala,,,
Honeycomb Creamery,Special Order Inquiry Form,Guernsey,,,
Honeycomb Creamery,Special Order Inquiry Form,Guinea,Guinea-Bissau,,
Honeycomb Creamery,Special Order Inquiry Form,Guyana,,,
Honeycomb Creamery,Special Order Inquiry Form,Haiti,,,
Honeycomb Creamery,Special Order Inquiry Form,Honduras,Hong Kong SAR China,,
Honeycomb Creamery,Special Order Inquiry Form,Hungary,,,
Honeycomb Creamery,Special Order Inquiry Form,Iceland,,,
Honeycomb Creamery,Special Order Inquiry Form,India,,,
Honeycomb Creamery,Special Order Inquiry Form,Indonesia,,,
Honeycomb Creamery,Special Order Inquiry Form,Iran,,,
Honeycomb Creamery,Special Order Inquiry Form,Iraq,,,
Honeycomb Creamery,Special Order Inquiry Form,Ireland,Isle of Man,,
Honeycomb Creamery,Special Order Inquiry Form,Israel,,,
Honeycomb Creamery,Special Order Inquiry Form,Italy,,,
Honeycomb Creamery,Special Order Inquiry Form,Jamaica,,,
Honeycomb Creamery,Special Order Inquiry Form,Japan,,,
Honeycomb Creamery,Special Order Inquiry Form,Jersey,,,
Honeycomb Creamery,Special Order Inquiry Form,Jordan,,,
Honeycomb Creamery,Special Order Inquiry Form,Kazakhstan,,,
Honeycomb Creamery,Special Order Inquiry Form,Kenya,,,
Honeycomb Creamery,Special Order Inquiry Form,Kiribati,,,
Honeycomb Creamery,Special Order Inquiry Form,Kosovo,,,
Honeycomb Creamery,Special Order Inquiry Form,Kuwait,,,
Honeycomb Creamery,Special Order Inquiry Form,Kyrgyzstan,,,
Honeycomb Creamery,Special Order Inquiry Form,Laos,,,
Honeycomb Creamery,Special Order Inquiry Form,Latvia,,,
Honeycomb Creamery,Special Order Inquiry Form,Lebanon,,,
Honeycomb Creamery,Special Order Inquiry Form,Lesotho,,,
Honeycomb Creamery,Special Order Inquiry Form,Liberia,,,
Honeycomb Creamery,Special Order Inquiry Form,Libya,Liechtenstein,,
Honeycomb Creamery,Special Order Inquiry Form,Lithuania,,,
Honeycomb Creamery,Special Order Inquiry Form,Luxembourg,Macao SAR China,,
Honeycomb Creamery,Special Order Inquiry Form,Madagascar,,,
Honeycomb Creamery,Special Order Inquiry Form,Malawi,,,
Honeycomb Creamery,Special Order Inquiry Form,Malaysia,,,
Honeycomb Creamery,Special Order Inquiry Form,Maldives,,,
Honeycomb Creamery,Special Order Inquiry Form,Mali,,,
Honeycomb Creamery,Special Order Inquiry Form,Malta,Marshall Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Martinique,,,
Honeycomb Creamery,Special Order Inquiry Form,Mauritania,,,
Honeycomb Creamery,Special Order Inquiry Form,Mauritius,,,
Honeycomb Creamery,Special Order Inquiry Form,Mayotte,,,
Honeycomb Creamery,Special Order Inquiry Form,Mexico,,,
Honeycomb Creamery,Special Order Inquiry Form,Micronesia,,,
Honeycomb Creamery,Special Order Inquiry Form,Moldova,,,
Honeycomb Creamery,Special Order Inquiry Form,Monaco,,,
Honeycomb Creamery,Special Order Inquiry Form,Mongolia,,,
Honeycomb Creamery,Special Order Inquiry Form,Montenegro,,,
Honeycomb Creamery,Special Order Inquiry Form,Montserrat,,,
Honeycomb Creamery,Special Order Inquiry Form,Morocco,,,
Honeycomb Creamery,Special Order Inquiry Form,Mozambique,Myanmar (Burma),,
Honeycomb Creamery,Special Order Inquiry Form,Namibia,,,
Honeycomb Creamery,Special Order Inquiry Form,Nauru,,,
Honeycomb Creamery,Special Order Inquiry Form,Nepal,Netherlands New Caledonia New Zealand,,
Honeycomb Creamery,Special Order Inquiry Form,Nicaragua,,,
Honeycomb Creamery,Special Order Inquiry Form,Niger,,,
Honeycomb Creamery,Special Order Inquiry Form,Nigeria,,,
Honeycomb Creamery,Special Order Inquiry Form,Niue,Norfolk Island Northern Mariana Islands North Korea North Macedonia,,
Honeycomb Creamery,Special Order Inquiry Form,Norway,,,
Honeycomb Creamery,Special Order Inquiry Form,Oman,,,
Honeycomb Creamery,Special Order Inquiry Form,Pakistan,,,
Honeycomb Creamery,Special Order Inquiry Form,Palau,Palestinian Territories,,
Honeycomb Creamery,Special Order Inquiry Form,Panama,Papua New Guinea,,
Honeycomb Creamery,Special Order Inquiry Form,Paraguay,,,
Honeycomb Creamery,Special Order Inquiry Form,Peru,Philippines,,
Honeycomb Creamery,Special Order Inquiry Form,Poland,,,
Honeycomb Creamery,Special Order Inquiry Form,Portugal,Puerto Rico,,
Honeycomb Creamery,Special Order Inquiry Form,Qatar,,,
Honeycomb Creamery,Special Order Inquiry Form,Réunion,,,
Honeycomb Creamery,Special Order Inquiry Form,Romania,,,
Honeycomb Creamery,Special Order Inquiry Form,Russia,,,
Honeycomb Creamery,Special Order Inquiry Form,Rwanda,,,
Honeycomb Creamery,Special Order Inquiry Form,Samoa,,,
Honeycomb Creamery,Special Order Inquiry Form,San Marino,São Tomé & Príncipe Saudi Arabia,,
Honeycomb Creamery,Special Order Inquiry Form,Senegal,,,
Honeycomb Creamery,Special Order Inquiry Form,Serbia,,,
Honeycomb Creamery,Special Order Inquiry Form,Seychelles,Sierra Leone,,
Honeycomb Creamery,Special Order Inquiry Form,Singapore,Sint Maarten,,
Honeycomb Creamery,Special Order Inquiry Form,Slovakia,,,
Honeycomb Creamery,Special Order Inquiry Form,Slovenia,Solomon Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Somalia,South Africa South Korea South Sudan,,
Honeycomb Creamery,Special Order Inquiry Form,Spain,,,
Honeycomb Creamery,Special Order Inquiry Form,Sri Lanka,St. Barthélemy,,
Honeycomb Creamery,Special Order Inquiry Form,St. Helena,St. Kitts & Nevis,,
Honeycomb Creamery,Special Order Inquiry Form,St. Lucia,,,
Honeycomb Creamery,Special Order Inquiry Form,St. Martin,St. Pierre & Miquelon St. Vincent & Grenadines,,
Honeycomb Creamery,Special Order Inquiry Form,Sudan,,,
Honeycomb Creamery,Special Order Inquiry Form,Suriname,Svalbard & Jan Mayen,,
Honeycomb Creamery,Special Order Inquiry Form,Sweden,Switzerland,,
Honeycomb Creamery,Special Order Inquiry Form,Syria,,,
Honeycomb Creamery,Special Order Inquiry Form,Taiwan,,,
Honeycomb Creamery,Special Order Inquiry Form,Tajikistan,,,
Honeycomb Creamery,Special Order Inquiry Form,Tanzania,,,
Honeycomb Creamery,Special Order Inquiry Form,Thailand,Timor-Leste,,
Honeycomb Creamery,Special Order Inquiry Form,Togo,,,
Honeycomb Creamery,Special Order Inquiry Form,Tokelau,,,
Honeycomb Creamery,Special Order Inquiry Form,Tonga,Trinidad & Tobago Tristan da Cunha,,
Honeycomb Creamery,Special Order Inquiry Form,Tunisia,,,
Honeycomb Creamery,Special Order Inquiry Form,Türkiye,Turkmenistan Turks & Caicos Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Tuvalu,U.S. Virgin Islands,,
Honeycomb Creamery,Special Order Inquiry Form,Uganda,,,
Honeycomb Creamery,Special Order Inquiry Form,Ukraine,United Arab Emirates United Kingdom United States,,
Honeycomb Creamery,Special Order Inquiry Form,Uruguay,,,
Honeycomb Creamery,Special Order Inquiry Form,Uzbekistan,,,
Honeycomb Creamery,Special Order Inquiry Form,Vanuatu,Vatican City,,
Honeycomb Creamery,Special Order Inquiry Form,Venezuela,,,
Honeycomb Creamery,Special Order Inquiry Form,Vietnam,Wallis & Futuna Western Sahara,,
Honeycomb Creamery,Special Order Inquiry Form,Yemen,,,
Honeycomb Creamery,Special Order Inquiry Form,Zambia,,,
Honeycomb Creamery,Special Order Inquiry Form,Zimbabwe,Address Line 1,,
Honeycomb Creamery,Special Order Inquiry Form,City,,,
Honeycomb Creamery,Special Order Inquiry Form,State,,,
Honeycomb Creamery,Special Order Inquiry Form,ZIP Code,,,
Honeycomb Creamery,Special Order Inquiry Form,Submit,,,
Honeycomb Creamery,Catering with Honeycomb,Thank you for choosing Honeycomb Creamery to cater your event!,"Below are the catering options that we have available. If you’re interested in booking us for an event, please fill out the inquiry form at the bottom of this page. If you’re just looking to pick up or have ice cream delivered, please refer to our Special Orders",,
Honeycomb Creamery,Catering with Honeycomb,page.,,,
Honeycomb Creamery,Honeycomb at your event,Starting at,Minimum price includes… • Staffed catering for up to 2 hours • • Serving ice cream up to 100 people • • Your choice 3 flavors of ice cream • • Biodegradable bowls & spoons • • Travel within 2 miles of our Cambridge shop • • Complete set up and breakdown • Ice Cream Taco Stand,$670,
Honeycomb Creamery,Honeycomb at your event,Starting at 0,"Minimum price includes… • Staffed catering for up to 2 hours • • Serving ice cream tacos for up to 100 servings • • Your choice of up to 5 ice cream taco flavors • • Biodegradable bowls & spoons • • Travel within 2 miles of our Cambridge shop • • Complete set up and breakdown • For additional offerings, like toppings, pastries, and drinks, please reach out to us events@honeycombcreamery.com to see what we have available! For a list of ice cream taco flavors and pastry options, please refer to our Special Orders",$108,
Honeycomb Creamery,Event Inquiry Form,Event Date,,,
Gyro Theory,Savor the Flavors of Greece!,See Menu,,,
Gyro Theory,Night Menu,Wraps,,,
Gyro Theory,Night Menu,Appetizers,,,
Gyro Theory,Night Menu,Dinners,,,
Gyro Theory,Night Menu,Salad,,,
Gyro Theory,Night Menu,Sides,,,
Gyro Theory,Night Menu,Spreads,,,
Gyro Theory,Night Menu,Dips,,,
Gyro Theory,Night Menu,Soups,,,
Gyro Theory,Night Menu,Beverages,Coffee & Dessert,,
Gyro Theory,Wraps,Beef Bifteki Pita,,,
Gyro Theory,Appetizers,Lamb Chops,,,
Gyro Theory,Appetizers,Mousaka,,,
Gyro Theory,Appetizers,Pastichio,,,
Gyro Theory,Appetizers,Saganaki,,,
Gyro Theory,Dinners,Bifteki (Greek Burger) Dinner,,,
Gyro Theory,Dinners,Mix Plate,,,
Gyro Theory,Salad,Caesar Salad,,,
Gyro Theory,Sides,Side Bifteki,,,
Gyro Theory,Sides,Side Pita,,,
Gyro Theory,Sides,Side Feta,,,
Gyro Theory,Spreads,Side Caesar Dressing,,,
Gyro Theory,Spreads,Side Mayo,,,
Gyro Theory,Dips,Caesar 8oz,,,
Gyro Theory,Dips,Greek 8oz,,,
Gyro Theory,Dips,Hummus 8oz,,,
Gyro Theory,Soups,Chicken Lemon Soup,,,
Gyro Theory,Beverages,20oz Soda,,,
Gyro Theory,Beverages,Greek Soda,,,
Gyro Theory,Beverages,Water,,,
Gyro Theory,Coffee & Dessert,Baklava,,,
Gyro Theory,Coffee & Dessert,Frappe,,,
Gyro Theory,Coffee & Dessert,Cheesecake,,,
Gyro Theory,Store Info,"356b Chestnut Hill Ave, Brighton, Ma 02135, Us",,,
Gyro Theory,Store Info,Email us:,gyrotheory@gmail.com Monday - Sunday 11am - 2am,,
Gyro Theory,Store Info,Powered by,,,
Gyro Theory,Store Info,SkyTab,,,
Gyro Theory,Store Info,Menu,,,
Gyro Theory,Store Info,Order Now,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Cacao,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Caramel,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Melon,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Mix Fruit,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Pineapple,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Pistachio,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Vanilla,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Bitter Dark Chocolate (SORBET),,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Sour Cherry (SORBET),,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Strawberry (SORBET),,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Macaron Ice Cream Sandwich,,,
Dolma Mediterranean Cuisine,Ice Cream (artisan Turkish),Mini Cones,,,
Dolma Mediterranean Cuisine,Happy Hour,Mini Mezze Trio,"Smokey Eggplant Salad, Hummus, Tzatziki Served with crisp pita chips",$19.95,
Dolma Mediterranean Cuisine,All Day Breakfast,Basic Breakfast Plate,"Slices feta and Kashkaval cheese, black olives, tomato and cucumber",$11.95,
Dolma Mediterranean Cuisine,All Day Breakfast,Cheese Borek-Su BoregiVEG,"It's filled with Turkish white cheese, similar to feta, and uses ready phyllo dough (yufka) sheets.",$8.95,
Dolma Mediterranean Cuisine,All Day Breakfast,Shaksuka-Menemen (Turkish Style)VEG,"Fresh Diced Tomatoes, Fresh Green Papper, Egg, Mozarella Cheese and Spiceses",$14.95,
